Country;Year;Satisfaction;Vote;Age;Education;Community;Post_Stratification_Weight
HU;2012;2;Fidesz;66;Upper secondary education completed (ISCED 3);Town or small city;0,981896865
HU;2012;9;Fidesz;30;Upper secondary education completed (ISCED 3);Town or small city;1,156038057
HU;2012;7;Fidesz;33;Tertiary education completed (ISCED 5-6);Town or small city;0,991442105
HU;2012;7;Fidesz;26;Upper secondary education completed (ISCED 3);Town or small city;1,045914793
HU;2012;7;Other;41;Upper secondary education completed (ISCED 3);Town or small city;0,907782358
HU;2012;7;Other;83;Less than lower secondary education (ISCED 0-1);Town or small city;0,993911118
HU;2012;5;Other;34;Upper secondary education completed (ISCED 3);Town or small city;0,890019591
HU;2012;5;Other;49;Upper secondary education completed (ISCED 3);Town or small city;0,952988189
HU;2012;5;Other;87;Upper secondary education completed (ISCED 3);Town or small city;1,052606238
HU;2012;2;Other;80;Less than lower secondary education (ISCED 0-1);Country village;0,829901709
HU;2012;0;Other;23;Less than lower secondary education (ISCED 0-1);Country village;1,306653438
HU;2012;2;Other;36;Upper secondary education completed (ISCED 3);Country village;0,795731642
HU;2012;2;Other;66;Lower secondary education completed (ISCED 2);Country village;0,829901709
HU;2012;2;Fidesz;77;Upper secondary education completed (ISCED 3);Country village;0,741769818
HU;2012;0;Fidesz;40;Upper secondary education completed (ISCED 3);Country village;0,795731642
HU;2012;2;Other;27;Tertiary education completed (ISCED 5-6);Country village;0,827840118
HU;2012;0;Other;56;Upper secondary education completed (ISCED 3);Country village;0,878911303
HU;2012;3;Other;26;Tertiary education completed (ISCED 5-6);Town or small city;1,080394423
HU;2012;5;Other;44;Upper secondary education completed (ISCED 3);Town or small city;0,989228712
HU;2012;1;Other;36;Upper secondary education completed (ISCED 3);Town or small city;1,038490416
HU;2012;7;Other;41;Upper secondary education completed (ISCED 3);Town or small city;1,038490416
HU;2012;3;Fidesz;39;Tertiary education completed (ISCED 5-6);Town or small city;0,870841046
HU;2012;1;Other;29;Upper secondary education completed (ISCED 3);Town or small city;0,969872268
HU;2012;2;Other;26;Post-secondary non-tertiary education completed (ISCED 4);Town or small city;0,969872268
HU;2012;3;Fidesz;47;Tertiary education completed (ISCED 5-6);A big city;1,119205576
HU;2012;0;Other;76;Tertiary education completed (ISCED 5-6);A big city;1,028035229
HU;2012;0;Other;62;Tertiary education completed (ISCED 5-6);A big city;1,028035229
HU;2012;3;Other;67;Upper secondary education completed (ISCED 3);A big city;0,862508362
HU;2012;3;Fidesz;72;Upper secondary education completed (ISCED 3);A big city;1,021972491
HU;2012;5;Other;25;Post-secondary non-tertiary education completed (ISCED 4);A big city;1,015475786
HU;2012;0;Other;37;Upper secondary education completed (ISCED 3);A big city;0,925253602
HU;2012;2;Fidesz;46;Upper secondary education completed (ISCED 3);A big city;0,881363386
HU;2012;2;Other;40;Upper secondary education completed (ISCED 3);A big city;0,881363386
HU;2012;0;Other;40;Upper secondary education completed (ISCED 3);A big city;0,925253602
HU;2012;2;Fidesz;57;Upper secondary education completed (ISCED 3);Suburbs or outskirts of big city;0,980723119
HU;2012;3;Other;66;Lower secondary education completed (ISCED 2);Town or small city;0,926036325
HU;2012;9;Other;35;Tertiary education completed (ISCED 5-6);Town or small city;0,744568039
HU;2012;0;Other;76;Lower secondary education completed (ISCED 2);Town or small city;1,226744106
HU;2012;2;Other;23;Tertiary education completed (ISCED 5-6);Town or small city;0,923735922
HU;2012;5;Fidesz;50;Upper secondary education completed (ISCED 3);Town or small city;0,887908047
HU;2012;2;Other;78;Lower secondary education completed (ISCED 2);Town or small city;0,926036325
HU;2012;0;Other;71;Lower secondary education completed (ISCED 2);Country village;1,006951203
HU;2012;7;Fidesz;26;Tertiary education completed (ISCED 5-6);Country village;1,631863944
HU;2012;3;Other;56;Lower secondary education completed (ISCED 2);Country village;1,006951203
HU;2012;6;Other;38;Tertiary education completed (ISCED 5-6);Country village;0,809626645
HU;2012;6;Other;76;Upper secondary education completed (ISCED 3);Country village;0,900017438
HU;2012;7;Fidesz;36;Tertiary education completed (ISCED 5-6);Country village;1,167877994
HU;2012;7;Fidesz;31;Tertiary education completed (ISCED 5-6);Country village;1,004449796
HU;2014;NA;Other;26;Tertiary education completed (ISCED 5-6);Country village;1,187696441
HU;2014;2;Other;64;Upper secondary education completed (ISCED 3);Town or small city;0,698450877
HU;2014;2;Other;52;Upper secondary education completed (ISCED 3);Town or small city;1,099583144
HU;2014;8;Fidesz;61;Lower secondary education completed (ISCED 2);Town or small city;1,097284029
HU;2014;1;Fidesz;30;Upper secondary education completed (ISCED 3);Town or small city;0,957078674
HU;2014;0;Other;75;Less than lower secondary education (ISCED 0-1);Country village;1,701168436
HU;2014;1;Other;62;Upper secondary education completed (ISCED 3);Town or small city;0,707703031
HU;2014;NA;Fidesz;74;Post-secondary non-tertiary education completed (ISCED 4);Town or small city;0,707703031
HU;2014;2;Other;39;Upper secondary education completed (ISCED 3);Town or small city;0,867632722
HU;2014;1;Other;20;Lower secondary education completed (ISCED 2);Town or small city;1,832488932
HU;2014;1;Fidesz;45;Upper secondary education completed (ISCED 3);Town or small city;1,099583144
HU;2014;5;Other;81;Less than lower secondary education (ISCED 0-1);Town or small city;1,097284029
HU;2014;1;Other;27;Upper secondary education completed (ISCED 3);Town or small city;0,957078674
HU;2014;2;Fidesz;64;Tertiary education completed (ISCED 5-6);Town or small city;0,708783783
HU;2014;2;Other;46;Upper secondary education completed (ISCED 3);Town or small city;1,099583144
HU;2014;4;Other;55;Lower secondary education completed (ISCED 2);Town or small city;1,701168436
HU;2014;3;Fidesz;52;Lower secondary education completed (ISCED 2);Town or small city;1,802067225
HU;2014;5;Other;53;Lower secondary education completed (ISCED 2);Country village;1,479462423
HU;2014;4;Fidesz;66;Lower secondary education completed (ISCED 2);Country village;1,701168436
HU;2014;5;Other;55;Lower secondary education completed (ISCED 2);Country village;1,097284029
HU;2014;5;Other;71;Less than lower secondary education (ISCED 0-1);Country village;1,097284029
HU;2014;4;Fidesz;25;Lower secondary education completed (ISCED 2);Town or small city;1,462574376
HU;2014;1;Other;63;Upper secondary education completed (ISCED 3);Town or small city;0,698450877
HU;2014;2;Fidesz;47;Upper secondary education completed (ISCED 3);Farm or home in countryside;1,099583144
HU;2014;2;Fidesz;62;Lower secondary education completed (ISCED 2);Town or small city;1,097284029
HU;2014;2;Fidesz;74;Lower secondary education completed (ISCED 2);Town or small city;1,701168436
HU;2014;8;Fidesz;41;Upper secondary education completed (ISCED 3);Town or small city;1,099583144
HU;2014;3;Fidesz;76;Lower secondary education completed (ISCED 2);Town or small city;1,097284029
HU;2014;6;Other;58;Upper secondary education completed (ISCED 3);Town or small city;0,698450877
HU;2014;5;Fidesz;73;Tertiary education completed (ISCED 5-6);Town or small city;0,708783783
HU;2014;5;Other;62;Upper secondary education completed (ISCED 3);A big city;0,698450877
HU;2014;5;Other;56;Upper secondary education completed (ISCED 3);A big city;0,707703031
HU;2014;6;Other;71;Tertiary education completed (ISCED 5-6);Town or small city;1,14964061
HU;2014;3;Other;62;Tertiary education completed (ISCED 5-6);Suburbs or outskirts of big city;0,708783783
HU;2014;3;Other;29;Upper secondary education completed (ISCED 3);Town or small city;1,207816882
HU;2014;3;Other;45;Upper secondary education completed (ISCED 3);Farm or home in countryside;0,867632722
HU;2014;5;Fidesz;47;Upper secondary education completed (ISCED 3);A big city;0,867632722
HU;2014;5;Other;40;Post-secondary non-tertiary education completed (ISCED 4);Farm or home in countryside;0,867632722
HU;2014;3;Other;81;Lower secondary education completed (ISCED 2);Town or small city;1,097284029
HU;2014;6;Fidesz;30;Upper secondary education completed (ISCED 3);Town or small city;0,957078674
HU;2014;NA;Other;67;Lower secondary education completed (ISCED 2);Town or small city;1,097284029
HU;2014;8;Other;41;Tertiary education completed (ISCED 5-6);Suburbs or outskirts of big city;0,930156908
HU;2014;2;Other;49;Lower secondary education completed (ISCED 2);Town or small city;1,479462423
HU;2014;3;Fidesz;26;Upper secondary education completed (ISCED 3);Town or small city;1,207816882
HU;2014;NA;Other;15;Other;Town or small city;0,981948051
HU;2014;2;Fidesz;55;Upper secondary education completed (ISCED 3);Town or small city;0,707703031
HU;2014;5;Other;74;Upper secondary education completed (ISCED 3);Town or small city;0,698450877
HU;2014;8;Other;28;Tertiary education completed (ISCED 5-6);Town or small city;1,187696441
HU;2014;2;Other;60;Upper secondary education completed (ISCED 3);Town or small city;0,698450877
HU;2014;3;Other;46;Upper secondary education completed (ISCED 3);Farm or home in countryside;1,099583144
HU;2014;2;Other;52;Upper secondary education completed (ISCED 3);Town or small city;0,867632722
HU;2014;6;Other;79;Post-secondary non-tertiary education completed (ISCED 4);Town or small city;0,707703031
HU;2014;5;Fidesz;63;Upper secondary education completed (ISCED 3);Town or small city;0,698450877
HU;2014;5;Fidesz;37;Lower secondary education completed (ISCED 2);Country village;1,479462423
HU;2014;3;Fidesz;66;Upper secondary education completed (ISCED 3);Country village;0,707703031
HU;2014;5;Other;54;Lower secondary education completed (ISCED 2);Country village;1,802067225
HU;2014;5;Fidesz;59;Upper secondary education completed (ISCED 3);Country village;0,698450877
HU;2014;5;Other;83;Less than lower secondary education (ISCED 0-1);Country village;1,097284029
HU;2014;5;Other;40;Upper secondary education completed (ISCED 3);Country village;0,867632722
HU;2014;0;Other;25;Post-secondary non-tertiary education completed (ISCED 4);Country village;1,207816882
HU;2014;5;Other;50;Upper secondary education completed (ISCED 3);Town or small city;0,867632722
HU;2014;0;Other;39;Upper secondary education completed (ISCED 3);Town or small city;0,867632722
HU;2014;0;Other;76;Post-secondary non-tertiary education completed (ISCED 4);Town or small city;0,707703031
HU;2014;3;Other;74;Lower secondary education completed (ISCED 2);Town or small city;1,701168436
HU;2014;3;Other;62;Upper secondary education completed (ISCED 3);Town or small city;0,707703031
HU;2014;4;Other;22;Upper secondary education completed (ISCED 3);Town or small city;1,207816882
HU;2014;2;Other;71;Lower secondary education completed (ISCED 2);Country village;1,097284029
HU;2014;2;Other;61;Lower secondary education completed (ISCED 2);Country village;1,097284029
HU;2014;2;Fidesz;48;Upper secondary education completed (ISCED 3);Country village;0,867632722
HU;2014;3;Fidesz;45;Upper secondary education completed (ISCED 3);Farm or home in countryside;1,099583144
HU;2014;6;Fidesz;70;Upper secondary education completed (ISCED 3);Town or small city;0,707703031
HU;2014;5;Other;38;Upper secondary education completed (ISCED 3);Town or small city;1,099583144
HU;2014;7;Fidesz;24;Upper secondary education completed (ISCED 3);Town or small city;0,957078674
HU;2014;5;Other;47;Upper secondary education completed (ISCED 3);Town or small city;0,867632722
HU;2014;5;Other;22;Lower secondary education completed (ISCED 2);Country village;1,832488932
HU;2014;6;Fidesz;39;Upper secondary education completed (ISCED 3);Town or small city;0,867632722
HU;2014;5;Fidesz;46;Upper secondary education completed (ISCED 3);Country village;1,099583144
HU;2014;7;Fidesz;53;Upper secondary education completed (ISCED 3);Town or small city;0,867632722
HU;2014;5;Other;25;Lower secondary education completed (ISCED 2);Country village;1,462574376
HU;2014;4;Other;80;Lower secondary education completed (ISCED 2);Farm or home in countryside;1,701168436
HU;2014;0;Fidesz;81;Upper secondary education completed (ISCED 3);Town or small city;0,698450877
HU;2014;5;Other;59;Lower secondary education completed (ISCED 2);Farm or home in countryside;1,097284029
HU;2014;0;Other;41;Upper secondary education completed (ISCED 3);Country village;1,099583144
HU;2014;3;Other;51;Upper secondary education completed (ISCED 3);Country village;0,86228297
HU;2014;4;Other;46;Upper secondary education completed (ISCED 3);Country village;1,092803206
HU;2014;2;Other;63;Upper secondary education completed (ISCED 3);Country village;0,703339392
HU;2014;3;Fidesz;76;Lower secondary education completed (ISCED 2);Country village;1,090518266
HU;2014;4;Other;38;Tertiary education completed (ISCED 5-6);Country village;0,924421637
HU;2014;5;Other;46;Upper secondary education completed (ISCED 3);Country village;1,092803206
HU;2014;4;Other;75;Lower secondary education completed (ISCED 2);Country village;1,690679172
HU;2014;6;Other;79;Less than lower secondary education (ISCED 0-1);Country village;1,090518266
HU;2014;3;Other;49;Upper secondary education completed (ISCED 3);Country village;0,86228297
HU;2014;2;Other;38;Upper secondary education completed (ISCED 3);Country village;0,86228297
HU;2014;4;Other;60;Upper secondary education completed (ISCED 3);Country village;0,694144287
HU;2014;4;Other;35;Upper secondary education completed (ISCED 3);Country village;1,092803206
HU;2014;3;Other;79;Lower secondary education completed (ISCED 2);Town or small city;1,090518266
HU;2014;3;Other;81;Lower secondary education completed (ISCED 2);Town or small city;1,690679172
